TF,Target,Score
0,139,0.6261393136669222
0,126,0.5296001074184183
0,113,0.7103443942327584
0,119,0.5345550696768141
0,132,0.5898387613270747
0,182,0.6204348269979284
0,186,0.5543938643316658
0,118,0.5914653324422279
0,173,0.5353254830389901
0,105,0.5921957527692306
0,114,0.5425702161995097
0,156,0.5956989856182563
1,195,0.7449697627127915
1,174,0.4932628880883697
1,101,0.5697489019449374
1,152,0.5179786718986937
1,181,0.6411573803156306
1,146,0.5992856437148635
1,176,0.6092692397844813
1,120,0.8732303002734825
1,178,0.6050197602616655
1,121,0.5129304066783574
1,130,0.7658636708611206
1,143,0.4930919435831087
1,156,0.5327826709868605
2,154,0.5091370142196154
2,137,0.5812356110189081
2,102,0.615456795451273
2,163,0.5790975539945231
2,115,0.5201930586568696
3,111,0.5385713881858258
3,103,0.6179795289945369
3,109,0.6310994419222153
3,139,0.5069515613259726
3,170,0.5138513352393446
3,192,0.5321909758330118
3,125,0.6323741832763782
3,114,0.5537982325989786
3,172,0.5245965507153684
5,169,0.5509031605045573
5,188,0.5910131669360175
5,137,0.6440118576839344
5,145,0.4968974229607114
6,128,0.5395697488951313
6,154,0.6535516079046543
6,197,0.5010205416440809
6,160,0.5317285191719947
7,147,0.5247567301863718
7,168,0.5694455695896637
7,191,0.5066103359552934
7,159,0.5061277690710027
7,100,0.6600136462782388
7,102,0.496825910736825
7,180,0.7056333761905101
8,110,0.5712730082389673
8,176,0.5565368471801849
8,165,0.4963289092195766
8,145,0.5185716662997926
8,153,0.507545797194199
8,130,0.5643594480663835
9,136,0.739370965870227
9,108,0.5409882974263495
9,194,0.5297282771841756
9,161,0.5485989681808422
9,159,0.5776648513122518
10,183,0.5221439739588634
11,112,0.5052162496771251
12,175,0.568436120551823
12,122,0.4988163149599622
12,191,0.5911995685008603
13,114,0.4966625398652808
13,161,0.5967132001315439
13,123,0.4898280222476621
13,168,0.7169982008451479
13,136,0.5011078394984749
14,151,0.6379274724996215
14,182,0.5788538323345788
14,152,0.5348176796690771
14,118,0.6570043020663822
14,132,0.5233773698503955
15,188,0.7534587240404953
15,140,0.5662184790798608
15,145,0.492843452750453
15,136,0.5929035589144732
16,131,0.5124751937868995
16,133,0.5085494238324771
16,111,0.5012981614977644
16,179,0.8002085564183303
16,184,0.6225345463446177
16,126,0.6129948296660096
17,150,0.5186937718448683
17,195,0.5307634012512623
17,100,0.5588798431574872
17,145,0.5391549609559757
17,174,0.5556910759077102
19,124,0.49586663429062
19,167,0.5055884520178443
19,115,0.540605076487365
19,163,0.5705155526919315
20,154,0.4999803750258209
20,150,0.5007947789611069
20,131,0.4899100419800851
20,181,0.5974643120084454
20,155,0.4895862146583185
20,146,0.7773109626135353
20,173,0.6221155479615326
20,138,0.5304555141275208
20,195,0.8210151098040689
20,169,0.7333768356599993
20,176,0.8817173097476103
20,106,0.5395913222001023
20,118,0.4956963982680212
21,117,0.6500201531520122
21,175,0.567249565192047
21,172,0.5146472419977498
21,100,0.5277103891886545
21,101,0.5015805419690132
21,134,0.5322876716934629
21,192,0.4899643991271708
21,147,0.5517460045410603
23,198,0.6066913931757858
23,149,0.5092492546181792
23,184,0.5039065622088271
23,122,0.5057939380193979
23,133,0.53137120840596
23,144,0.6788178932440283
24,180,0.5779288562436575
24,129,0.5905788621341098
24,101,0.5814037095608449
24,183,0.5554475865450876
24,175,0.531553248913513
24,161,0.5147615824429744
24,100,0.4920669272014326
24,196,0.5234847865852537
25,168,0.5009269937742994
26,152,0.5140342380477941
26,110,0.5239007057609264
26,117,0.5176419255757483
26,163,0.559101288320684
26,162,0.5464294127280334
26,179,0.4942787416421659
27,160,0.5212884410161588
27,193,0.5045219615214791
27,156,0.6334681310378384
27,103,0.5307323161812587
27,114,0.5596015916107142
28,163,0.5405177239393459
28,152,0.7010025740784996
28,124,0.63897582664304
28,179,0.668717143664999
28,131,0.5994094882949967
28,113,0.6109144661588791
29,160,0.4963367104337806
29,155,0.5988955623691803
30,180,0.5993237682063077
30,171,0.829859696695952
30,129,0.7872120944716134
30,137,0.7091027502910636
30,144,0.5660034375609145
30,108,0.5236728560101851
30,183,0.5919975050376971
30,198,0.5365234153955787
30,161,0.5218129158180745
30,147,0.6602654531479623
30,196,1.0
31,124,0.4934311877365488
31,122,0.548623119187595
31,199,0.5438150475168558
31,117,0.4952409574042893
31,187,0.5373292184062094
31,178,0.6209814489124401
31,163,0.8146447515798387
31,147,0.6555939951452265
32,158,0.4937174075930051
32,117,0.5032306058918928
32,146,0.5330113679878679
32,135,0.6578253441897942
33,147,0.6322572640596793
33,180,0.6159532970385584
33,173,0.5143848705472467
33,122,0.5294119343652098
33,190,0.6965061454545077
33,144,0.5478885082404568
33,154,0.93357888123043
33,102,0.4956028838199354
34,175,0.5129205097614482
34,143,0.5047108603029585
34,164,0.677022191180782
34,135,0.5686152383067452
34,190,0.6739397141704588
35,146,0.4979537101465943
36,189,0.7066778129189731
36,171,0.6914309140397528
36,157,0.4896499503999306
37,164,0.716043442899668
37,110,0.6010737452272614
37,151,0.5680112490568423
37,152,0.5446443325363922
37,141,0.6336315127517
37,192,0.6831989290412415
37,121,0.4958954161718019
38,100,0.6193669506669377
38,117,0.5130472965051667
38,110,0.5329968701814245
38,192,0.5144030032175188
38,121,0.5662696791358162
38,143,0.6259951156369569
39,172,0.5938868972473008
39,139,0.6037831510948322
39,177,0.5188635712612296
39,156,0.5735229604219967
40,145,0.5004134649767903
40,136,0.5247947943564277
40,130,0.6090442921317175
41,167,0.5113723708720436
41,102,0.4895316415081496
42,122,0.6987272971012898
42,107,0.6632219034055828
42,150,0.5116385290846719
42,193,0.5273438825668219
43,132,0.6769565399719625
43,198,0.5170874624066863
43,185,0.5562246381729015
43,126,0.5194677877041842
44,140,0.6359655196492854
44,174,0.5243446803619061
45,140,0.5292886916945051
45,161,0.508767732435791
45,136,0.4990948980392224
45,159,0.5504305968057478
46,106,0.5562717575640864
46,111,0.510180916703805
46,181,0.551713021811232
47,104,0.6237981098835012
48,171,0.6332487063477215
48,133,0.5008312939800004
48,127,0.4898480510330312
48,138,0.5100978516971845
48,151,0.5245378937893953
48,179,0.5189645105284951
48,150,0.5524865591716361
48,110,0.6852144038301184
48,157,0.505497688036383
48,131,0.6675817666296152
49,106,0.6099459120839591
49,117,0.5823220823877282
49,179,0.5082502194458552
49,152,0.5128743161830731
49,141,0.5331725401231602
49,164,0.6301091323834144
49,124,0.5324595770597539
49,150,0.7033447261620881
49,118,0.6232578878819749
49,195,0.6609306409928649
49,199,0.8356110292863421
49,120,0.5195522206060298
49,110,0.5425584577555375
49,131,0.5765661949215005
50,145,0.5728142701545443
50,164,0.5033454440885532
50,194,0.6255129274734165
51,108,0.5576931505930088
51,130,0.5753279402547652
51,100,0.5950747654502013
51,120,0.5146661197529162
51,145,0.500976336661783
51,174,0.5634820159489375
51,164,0.692185346846748
51,101,0.6042359628920918
51,195,0.756275612761706
52,141,0.5129795067365398
52,122,0.5101446040902364
52,108,0.5175829561640078
52,173,0.5887203787374841
52,159,0.4919341774262211
52,117,0.5411223402215789
52,107,0.657738630123066
53,198,0.5474232071710662
54,123,0.5176418403173902
54,182,0.5067009102120559
55,149,0.5864112064727296
55,196,0.4918595056859165
55,194,0.5013591429193819
55,154,0.5328060768095391
55,188,0.561575338171268
56,154,0.5549030988683652
56,197,0.7572991779523724
56,121,0.5044109569909239
56,181,0.6222509816163918
56,120,0.5063876345538894
56,159,0.493403494436917
56,152,0.5082456525720105
56,118,0.503284651097992
56,150,0.6636412397202561
56,116,0.5599137458477103
56,141,0.5685253317954613
56,163,0.580156115229661
57,127,0.6985962076934834
57,144,0.5364248300869943
57,187,0.529685959268924
57,193,0.5747100181179801
57,110,0.5025577405578366
58,168,0.5144777833666169
58,102,0.5201920910864047
58,134,0.5595731080803393
58,198,0.5082935895929238
58,147,0.5995686599964517
58,119,0.6763132334938058
58,190,0.4956801805147226
58,123,0.6124840755220876
58,130,0.4924873813790144
58,191,0.5664742999337485
58,186,0.5960207811990826
58,105,0.5003177393001589
58,183,0.6180445369774062
58,108,0.5940089972405785
58,137,0.5662691291298273
58,180,0.5225254190125497
59,162,0.505194520124532
59,179,0.64779425675839
59,133,0.6829337921893321
59,103,0.5421596961346915
60,103,0.4914220437986764
60,187,0.5066773254564787
61,124,0.5623348195358098
61,156,0.5632606750037932
61,143,0.491690624053484
61,193,0.5303536922667403
61,135,0.5060299531070217
61,160,0.6315769829395694
61,184,0.5733620269532632
62,127,0.5104979190066525
63,127,0.6094224670398567
63,146,0.5826304577097797
63,155,0.5635499122639567
63,125,0.6189422330412275
63,149,0.5013193911853934
63,108,0.5063811675827943
63,133,0.5669297509344977
63,171,0.6214025379719897
64,177,0.5510005031537486
64,196,0.5014188696982511
64,173,0.5020269544675944
64,108,0.6968027690602391
64,194,0.529044977550754
64,107,0.6521225164746924
64,154,0.7250819433563195
64,178,0.5524235121948031
64,104,0.4921181458947047
64,141,0.5184293765969337
64,128,0.7484228518996107
65,196,0.5263824987776105
65,167,0.5080148736996529
66,185,0.508767237131613
66,146,0.5937613572627428
66,134,0.5828028859613462
68,114,0.5745342195457935
69,119,0.5002714829648387
69,106,0.4946947953680722
70,133,0.5088026192077088
70,122,0.6170737212040218
70,127,0.6063082585868639
70,171,0.5285824609873004
70,113,0.5170804425754558
71,164,0.8339180795973643
71,171,0.4897729440000735
71,163,0.6697340666789251
71,192,0.6456007526337644
71,110,0.6354354231343448
71,150,0.4979428877019276
71,151,0.5198819256824645
72,173,0.5811186565755594
72,105,0.5504112585324831
74,110,0.5074625253616558
74,118,0.4914301287160907
75,178,0.6064267920473766
75,145,0.6452117355813163
76,141,0.5494085744447185
76,151,0.566097811883094
76,107,0.4977153659010994
76,199,0.6637813582528785
76,169,0.5335313779487216
77,180,0.4933926254476138
79,133,0.540078494649887
79,126,0.5450824944241451
79,170,0.5246377970101802
79,184,0.5664203778048704
79,129,0.497888581501804
81,176,0.5053499921102398
81,120,0.5722292990211891
81,121,0.5124644901395228
82,134,0.5234735472445653
82,183,0.5436735707102947
82,192,0.5419337070168737
82,147,0.616783692591129
82,117,0.4976526270421964
82,180,0.4927631859132488
82,159,0.5511624636017206
82,100,0.4911122897971165
82,161,0.512896415199725
82,149,0.5520450542620736
82,137,0.5277103462289217
83,108,0.5645942147116502
83,169,0.5678091399837851
83,181,0.6295488248392345
83,120,0.4929937974783219
83,194,0.5406838775368394
83,107,0.5631251123530652
83,138,0.5972699892704513
84,100,0.5518795973480479
84,140,0.6236537934022474
84,159,0.5225716978401478
84,172,0.4922582512119655
84,161,0.5084363747941607
84,191,0.5079748615627515
84,136,0.5269500846224799
85,155,0.4935743834317198
85,166,0.4975452867700153
86,170,0.4944103563835256
87,125,0.5947249994270606
87,119,0.5806440423251857
87,171,0.7169518968121639
87,179,0.5075523206869847
87,167,0.6057663486864096
87,126,0.5205704471534702
87,176,0.6452408823276261
87,131,0.679813533395602
87,103,0.5122126424469567
87,149,0.5971179955841743
88,199,0.5136584204307176
88,150,0.6250224887178765
88,195,0.5014983551512968
88,164,0.5090451723354878
88,174,0.5355496063999733
88,194,0.512127101683253
89,125,0.6811773566220098
89,190,0.5703465356146333
89,139,0.5365459399969374
89,133,0.544101542579353
89,170,0.5641835965786195
89,172,0.4914784847520907
90,174,0.5159417127377072
90,195,0.5841398141299603
90,145,0.5522012877142208
90,136,0.5244772925933373
90,134,0.7047796203685278
90,164,0.6247986140486812
90,176,0.6449159131833672
90,146,0.5664042317110637
90,158,0.4993318134338526
91,113,0.5566958795412754
91,191,0.5866778409079197
92,163,0.5365472608638817
92,179,0.5841658918097943
92,133,0.5024445068747639
92,113,0.6198825641526711
92,122,0.6302473482153488
92,119,0.518363596894836
92,131,0.583096149370885
92,152,0.6384730583617217
93,123,0.6669233518861377
93,145,0.4989577177747246
93,189,0.4915435975528937
94,112,0.5490159595527458
94,126,0.6265244911537775
94,185,0.5566132832946957
94,111,0.4991318140411251
95,159,0.6128273635288335
95,121,0.6113559025547162
95,182,0.4912000559029341
95,117,0.6406444210148331
96,129,0.5041512838946214
96,140,0.6147850381412464
96,169,0.5039693159901906
96,150,0.502691151099236
96,136,0.6578109860318084
96,141,0.5002655469623009
96,194,0.5393394289461091
96,107,0.5150605013894733
97,132,0.5249870930179197
98,137,0.4970926489948257
98,119,0.6777288290965335
98,149,0.5125468906840811
98,123,0.5117637352474864
98,198,0.5114941976675725
98,105,0.4944373921103753
99,147,0.4903377586879927
99,174,0.528066101000747
99,111,0.5312151619979856
99,178,0.5473130611831569
